Customer_ID,Age,Gender,Monthly_Charges,Tenure_Months,Internet_Service,Contract_Type,Support_Calls,Payment_Method,Churn
11586,68,Female,119.08,47,DSL,One Year,9,Cash,Yes
11587,47,Female,125.53,40,Cable,One Year,2,Cash,Yes
11588,55,Male,64.44,7,DSL,One Year,6,Bank Transfer,Yes
11589,51,Female,76.38,46,Cable,One Year,9,E-Wallet,No
11590,29,Female,130.3,23,Cable,One Year,8,Bank Transfer,No
11591,36,Male,67.22,46,Fiber,One Year,9,Cash,No
11592,54,Male,123.21,13,Cable,Month-to-Month,2,Bank Transfer,Yes
11593,61,Male,142.33,21,Fiber,Two Year,9,E-Wallet,Yes
11594,66,Female,101.02,1,DSL,Two Year,8,Cash,Yes
11595,34,Female,116.41,19,DSL,One Year,7,Cash,No
11596,27,Female,124.66,60,Fiber,One Year,2,Credit Card,No
11597,66,Female,129.86,33,DSL,Month-to-Month,7,Credit Card,Yes
11598,64,Male,71.36,4,Cable,Month-to-Month,3,Cash,Yes
11599,29,Female,26.66,3,Fiber,One Year,5,Cash,No
11600,33,Male,72.24,52,Fiber,Month-to-Month,9,Bank Transfer,Yes
11601,41,Female,107.59,28,Fiber,Month-to-Month,1,E-Wallet,Yes
11602,36,Male,78.55,70,DSL,One Year,7,Cash,No
11603,25,Male,117.37,70,DSL,One Year,8,E-Wallet,No
11604,48,Male,66.41,55,Cable,One Year,6,Cash,No
11605,38,Female,102.52,57,Cable,One Year,7,E-Wallet,No
11606,34,Male,44.23,16,Fiber,Two Year,6,Credit Card,No
11607,40,Male,117.42,24,Cable,Two Year,10,Cash,No
11608,54,Female,90.94,69,DSL,One Year,9,Bank Transfer,No
11609,33,Male,46.53,41,Cable,Month-to-Month,3,E-Wallet,Yes
11610,23,Female,57.95,47,DSL,One Year,0,Cash,No
11611,25,Female,117.32,69,Cable,Two Year,2,Credit Card,No
11612,42,Male,82.74,31,DSL,Month-to-Month,6,Credit Card,Yes
11613,35,Male,48.08,30,DSL,Two Year,10,Credit Card,Yes
11614,42,Female,145.75,18,Cable,One Year,10,Credit Card,Yes
11615,29,Male,112.97,44,Cable,Two Year,6,Cash,Yes
11616,32,Female,144.43,27,DSL,Two Year,10,Bank Transfer,Yes
11617,43,Female,75.52,26,Fiber,Two Year,2,E-Wallet,No
11618,58,Female,81.76,60,Cable,Month-to-Month,0,Bank Transfer,Yes
11619,62,Male,136.73,18,DSL,Two Year,9,E-Wallet,Yes
11620,43,Female,88.26,56,Cable,Month-to-Month,8,Bank Transfer,Yes
11621,64,Male,111.95,31,Cable,One Year,5,Cash,No
11622,49,Male,52.78,59,Cable,One Year,6,Cash,No
11623,27,Male,78.07,2,Cable,Two Year,0,E-Wallet,No
11624,33,Male,36.05,39,Cable,Month-to-Month,0,Cash,No
11625,24,Female,46.78,61,Fiber,One Year,3,E-Wallet,No
11626,34,Male,20.12,63,Fiber,Month-to-Month,6,Bank Transfer,Yes
11627,40,Female,25.1,18,Fiber,Month-to-Month,10,Cash,Yes
11628,43,Female,147.05,17,DSL,Two Year,10,Cash,Yes
11629,38,Male,51.51,39,Fiber,Two Year,7,E-Wallet,No
11630,39,Female,106.23,71,Fiber,Month-to-Month,9,E-Wallet,Yes
11631,24,Female,129.08,54,DSL,Month-to-Month,8,E-Wallet,Yes
11632,31,Male,91.59,35,Fiber,Two Year,0,E-Wallet,No
11633,32,Female,39.91,11,Cable,Month-to-Month,3,Credit Card,Yes
11634,24,Female,114.66,61,Fiber,Two Year,3,E-Wallet,No
11635,26,Female,98.03,44,Fiber,Month-to-Month,2,Credit Card,No
11636,68,Female,115.06,68,Fiber,Two Year,6,Bank Transfer,No
11637,65,Male,120.07,25,Cable,Month-to-Month,0,E-Wallet,Yes
11638,25,Female,146.8,48,Cable,Two Year,8,Credit Card,No
11639,67,Female,94.56,32,Cable,Month-to-Month,7,Credit Card,Yes
11640,40,Female,64.41,4,Cable,One Year,1,Credit Card,No
11641,46,Female,104.3,38,DSL,One Year,1,Cash,No
11642,35,Male,28.9,63,Cable,Month-to-Month,7,Credit Card,Yes
11643,48,Female,136.66,47,Cable,One Year,10,E-Wallet,Yes
11644,47,Male,35.52,1,Cable,Month-to-Month,0,E-Wallet,Yes
11645,69,Female,62.62,3,Cable,Month-to-Month,6,E-Wallet,Yes
11646,56,Male,126.05,62,DSL,One Year,8,Credit Card,Yes
11647,52,Male,97.65,64,Fiber,Month-to-Month,2,Credit Card,No
11648,35,Male,71.17,17,Fiber,Two Year,6,Cash,No
11649,59,Male,81.55,62,Cable,Month-to-Month,5,Bank Transfer,No
11650,56,Male,131.09,35,Cable,Month-to-Month,6,Cash,Yes
11651,34,Female,64.2,13,Cable,One Year,6,E-Wallet,No
11652,31,Female,133.05,35,Fiber,Two Year,9,E-Wallet,Yes
11653,48,Female,31.46,43,Fiber,Month-to-Month,0,E-Wallet,Yes
11654,41,Male,120.98,2,Cable,Month-to-Month,2,Cash,Yes
11655,52,Female,130.18,56,Fiber,Month-to-Month,9,E-Wallet,Yes
11656,61,Male,43.64,51,DSL,Month-to-Month,0,E-Wallet,No
11657,62,Male,75.95,54,Cable,Month-to-Month,4,E-Wallet,Yes
11658,51,Female,41.51,16,Cable,Month-to-Month,2,Credit Card,No
11659,20,Female,111.86,18,DSL,Two Year,0,Bank Transfer,No
11660,54,Male,89.6,7,DSL,Two Year,1,Credit Card,No
11661,60,Male,102.59,45,Fiber,Month-to-Month,9,Credit Card,Yes
11662,57,Female,45.54,36,DSL,Month-to-Month,4,Bank Transfer,Yes
11663,43,Female,47.53,41,Cable,One Year,10,Bank Transfer,No
11664,40,Female,25.39,42,Fiber,Two Year,2,Cash,No
11665,61,Female,61.87,7,DSL,Two Year,5,Bank Transfer,No
11666,56,Male,92.77,15,Fiber,Month-to-Month,8,Cash,No
11667,32,Female,131.53,60,Fiber,Two Year,5,Cash,No
11668,66,Female,106.7,40,Fiber,Two Year,1,Credit Card,No
11669,21,Female,76.6,37,Fiber,One Year,1,E-Wallet,No
11670,46,Male,143.91,66,DSL,One Year,7,Credit Card,No
11671,39,Male,113.5,55,Cable,Two Year,10,Credit Card,Yes
11672,42,Male,140.92,56,Cable,Two Year,7,Bank Transfer,Yes
11673,30,Male,88.59,44,DSL,Two Year,5,Bank Transfer,No
11674,35,Female,53.66,57,Cable,Month-to-Month,9,Cash,Yes
11675,50,Male,26.87,6,Fiber,One Year,6,Cash,Yes
11676,33,Female,114.39,32,Fiber,Month-to-Month,0,Cash,No
11677,62,Female,35.77,18,Fiber,One Year,8,Bank Transfer,No
11678,59,Female,59.36,68,DSL,One Year,4,Cash,No
11679,61,Female,89.22,7,Fiber,One Year,8,Cash,Yes
11680,19,Male,93.37,8,Fiber,Two Year,1,Bank Transfer,No
11681,52,Male,98.08,64,DSL,One Year,7,E-Wallet,No
11682,59,Male,41.61,7,Fiber,Month-to-Month,6,Credit Card,Yes
11683,51,Female,69.37,41,Fiber,One Year,10,Bank Transfer,No
11684,47,Female,100.24,40,Cable,Month-to-Month,3,Cash,Yes
11685,30,Female,146.08,3,DSL,One Year,2,Credit Card,No
11686,30,Female,114.59,17,Fiber,One Year,3,Bank Transfer,No
11687,35,Female,139.94,66,Fiber,Two Year,3,Credit Card,No
11688,49,Male,119.09,52,Fiber,Month-to-Month,9,Credit Card,Yes
11689,49,Female,96.92,22,Fiber,One Year,9,E-Wallet,No
11690,52,Male,44.96,4,Cable,One Year,7,Cash,Yes
11691,56,Female,106.67,6,Cable,Month-to-Month,3,Bank Transfer,Yes
11692,63,Female,101.04,38,Cable,One Year,4,Cash,No
11693,69,Male,98.32,26,Cable,Two Year,1,E-Wallet,No
11694,46,Male,83.67,11,DSL,Month-to-Month,3,E-Wallet,Yes
11695,66,Female,88.73,17,Fiber,Two Year,6,Bank Transfer,Yes
11696,46,Female,63.48,31,Cable,Month-to-Month,2,Bank Transfer,No
11697,61,Female,87.51,35,Fiber,Month-to-Month,0,E-Wallet,Yes
11698,33,Female,45.68,16,DSL,Month-to-Month,7,Bank Transfer,Yes
11699,61,Male,124.67,18,Fiber,One Year,7,Credit Card,Yes
11700,64,Female,44.15,62,Fiber,Month-to-Month,5,Credit Card,No
11701,27,Male,31.05,27,Cable,Month-to-Month,6,E-Wallet,Yes
11702,47,Female,76.71,35,Cable,Month-to-Month,9,Cash,Yes
11703,42,Male,105.58,45,DSL,Two Year,10,Bank Transfer,No
11704,56,Male,76.9,35,Fiber,Month-to-Month,1,Bank Transfer,No
11705,37,Female,55.98,28,Cable,One Year,4,Credit Card,No
11706,22,Male,92.56,9,Cable,Month-to-Month,6,Bank Transfer,Yes
11707,18,Female,65.11,15,Cable,Month-to-Month,8,Cash,Yes
11708,47,Male,141.27,21,DSL,Two Year,0,Bank Transfer,No
11709,66,Female,139.94,52,Fiber,One Year,2,Bank Transfer,No
11710,20,Male,85.31,35,Cable,One Year,5,Credit Card,No
11711,62,Female,62.62,51,Fiber,One Year,6,Bank Transfer,No
11712,31,Female,115.83,55,DSL,Month-to-Month,5,E-Wallet,Yes
11713,47,Male,24.77,44,Fiber,Month-to-Month,0,E-Wallet,No
11714,67,Male,81.72,65,Cable,One Year,3,Cash,No
11715,21,Male,63.72,25,Fiber,One Year,5,Cash,No
11716,35,Male,139.67,47,Fiber,Two Year,7,Cash,No
11717,54,Female,21.56,56,DSL,One Year,9,Cash,Yes
11718,42,Male,91.87,38,DSL,Month-to-Month,3,Credit Card,No
11719,65,Female,116.29,11,Fiber,Month-to-Month,6,Bank Transfer,Yes
11720,18,Male,83.05,67,Fiber,Month-to-Month,10,Credit Card,Yes
11721,63,Female,31.1,15,Fiber,Two Year,2,Cash,No
11722,32,Female,146.42,1,DSL,One Year,7,Bank Transfer,Yes
11723,26,Female,87.34,7,DSL,Month-to-Month,0,E-Wallet,No
11724,32,Female,99.84,1,Fiber,Two Year,3,Credit Card,No
11725,66,Male,50.76,49,DSL,Two Year,7,Bank Transfer,No
11726,41,Male,82.85,29,Cable,Month-to-Month,9,E-Wallet,Yes
11727,21,Female,75.79,26,DSL,Two Year,3,E-Wallet,No
11728,29,Male,29.74,45,DSL,Two Year,1,Cash,Yes
11729,54,Male,33.8,71,DSL,Month-to-Month,1,E-Wallet,No
11730,54,Female,128.87,12,Cable,Two Year,3,E-Wallet,No
11731,60,Male,51.18,32,Cable,Month-to-Month,3,Cash,Yes
11732,23,Male,45.34,20,Cable,Month-to-Month,1,Bank Transfer,Yes
11733,56,Male,85.64,51,Fiber,Two Year,6,Bank Transfer,Yes
11734,63,Female,119.94,36,Fiber,Month-to-Month,5,Cash,Yes
11735,41,Male,28.05,67,Cable,Month-to-Month,10,Credit Card,Yes
11736,28,Female,94.99,1,Fiber,One Year,2,Cash,No
11737,30,Male,35.5,27,Fiber,Month-to-Month,7,Bank Transfer,Yes
11738,51,Male,24.74,40,Fiber,One Year,7,Credit Card,No
11739,42,Male,26.86,14,Cable,One Year,0,Cash,No
11740,24,Female,128.44,69,DSL,One Year,2,Bank Transfer,No
11741,69,Female,35.34,6,Cable,One Year,4,Bank Transfer,Yes
11742,21,Male,25.87,33,Cable,Two Year,1,Bank Transfer,No
11743,25,Female,76.93,55,Fiber,Two Year,4,E-Wallet,No
11744,37,Male,129.72,19,Fiber,Month-to-Month,10,E-Wallet,Yes
11745,46,Female,54.11,29,DSL,Month-to-Month,9,Credit Card,Yes
11746,68,Female,74.82,61,DSL,Month-to-Month,2,Credit Card,No
11747,62,Male,25.19,70,DSL,Two Year,8,Credit Card,No
11748,63,Male,78.38,24,DSL,One Year,10,E-Wallet,Yes
11749,27,Male,95.09,23,Cable,Two Year,0,Credit Card,No
11750,60,Male,94.22,10,DSL,Two Year,3,Bank Transfer,No
11751,51,Female,63.22,54,Cable,Month-to-Month,9,Bank Transfer,Yes
11752,43,Female,61.02,41,Fiber,Month-to-Month,5,Credit Card,No
11753,58,Female,33.86,49,DSL,Month-to-Month,8,Credit Card,No
11754,66,Male,67.68,17,Fiber,One Year,2,E-Wallet,No
11755,20,Male,32.93,56,Fiber,One Year,2,Bank Transfer,No
11756,23,Female,119.66,45,Cable,Two Year,4,Cash,Yes
11757,22,Male,145.62,30,DSL,One Year,6,Cash,Yes
11758,22,Female,146.11,44,Cable,Month-to-Month,4,E-Wallet,Yes
11759,64,Female,132.46,55,Fiber,One Year,10,E-Wallet,Yes
11760,40,Female,98.1,19,DSL,One Year,7,E-Wallet,Yes
11761,66,Female,111.11,29,Fiber,One Year,4,Bank Transfer,No
11762,26,Female,57.08,2,Fiber,One Year,6,Credit Card,Yes
11763,52,Male,102.0,36,DSL,Month-to-Month,5,Credit Card,No
11764,37,Male,79.23,19,DSL,Month-to-Month,9,E-Wallet,Yes
11765,66,Male,82.66,7,DSL,Two Year,1,Bank Transfer,No
11766,59,Female,118.51,26,Cable,Two Year,2,Cash,No
11767,52,Female,56.65,38,Cable,Two Year,10,E-Wallet,Yes
11768,67,Female,61.35,3,Fiber,One Year,10,Bank Transfer,No
11769,35,Female,140.2,66,DSL,One Year,3,E-Wallet,No
11770,34,Male,27.31,71,Fiber,Month-to-Month,4,Bank Transfer,No
11771,41,Male,83.13,43,Fiber,Two Year,8,Bank Transfer,No
11772,20,Female,138.66,62,Fiber,Month-to-Month,5,E-Wallet,Yes
11773,49,Female,99.35,71,Fiber,Two Year,0,Credit Card,No
11774,52,Female,91.03,24,Fiber,Two Year,2,E-Wallet,No
11775,55,Male,52.47,39,DSL,Two Year,6,Credit Card,No
11776,30,Male,64.63,68,Cable,One Year,7,Credit Card,No
11777,64,Male,130.77,44,DSL,Two Year,6,Cash,Yes
11778,42,Female,92.7,5,DSL,Two Year,4,Bank Transfer,Yes
11779,26,Female,86.92,55,DSL,One Year,9,E-Wallet,No
11780,21,Male,32.95,30,Cable,Two Year,7,Bank Transfer,Yes
11781,31,Female,22.08,29,Cable,One Year,8,Cash,No
11782,54,Male,145.28,26,Cable,One Year,6,Credit Card,No
11783,51,Female,69.01,26,DSL,Month-to-Month,10,E-Wallet,No
11784,28,Male,98.42,37,Cable,One Year,8,Bank Transfer,No
11785,58,Female,30.36,53,Fiber,One Year,0,Cash,No
11786,20,Male,108.8,30,Cable,One Year,8,Credit Card,No
11787,45,Male,141.23,3,DSL,Two Year,2,Credit Card,No
11788,46,Male,94.84,43,DSL,Month-to-Month,5,Bank Transfer,No
11789,26,Male,36.39,7,Fiber,Two Year,7,Credit Card,Yes
11790,20,Male,95.62,49,Cable,One Year,2,Cash,No
11791,42,Male,119.63,41,Cable,One Year,3,Credit Card,No
11792,51,Female,72.83,54,Fiber,Month-to-Month,6,E-Wallet,Yes
11793,29,Female,134.38,69,DSL,Month-to-Month,6,E-Wallet,Yes
11794,59,Female,104.33,27,DSL,One Year,3,Bank Transfer,No
11795,26,Male,136.9,8,Cable,One Year,8,Cash,Yes
11796,32,Male,101.06,32,Cable,Two Year,2,Credit Card,No
11797,57,Female,37.07,64,Cable,One Year,7,Credit Card,No
11798,42,Male,60.26,10,Cable,Two Year,7,Credit Card,Yes
11799,22,Male,46.23,13,Cable,Month-to-Month,3,E-Wallet,No
11800,28,Male,138.15,63,DSL,Two Year,6,Cash,No
11801,51,Male,118.85,35,DSL,One Year,3,Credit Card,No
11802,41,Male,107.93,61,DSL,Two Year,0,Bank Transfer,No
11803,32,Female,59.13,54,DSL,Two Year,0,Cash,No
11804,55,Female,43.93,8,Fiber,Month-to-Month,0,Cash,No
11805,25,Female,118.34,29,DSL,Two Year,1,Credit Card,Yes
11806,22,Female,81.64,41,Fiber,One Year,5,E-Wallet,No
11807,65,Female,49.35,30,DSL,Two Year,9,Cash,No
11808,43,Male,100.16,21,Cable,Two Year,10,Bank Transfer,No
11809,35,Male,25.24,11,Cable,Two Year,4,Cash,No
11810,23,Male,62.4,2,Cable,One Year,10,E-Wallet,Yes
11811,54,Male,80.91,50,Fiber,Two Year,1,Bank Transfer,No
11812,65,Female,39.23,41,DSL,One Year,7,E-Wallet,Yes
11813,30,Female,148.01,66,DSL,Two Year,8,Credit Card,No
11814,45,Female,47.18,3,Fiber,Month-to-Month,6,Cash,Yes
11815,22,Male,36.95,51,Fiber,Month-to-Month,8,Bank Transfer,No
11816,30,Female,46.46,68,Fiber,Month-to-Month,3,E-Wallet,Yes
11817,34,Male,119.98,25,Fiber,One Year,6,Credit Card,Yes
11818,67,Female,75.32,30,Fiber,One Year,4,Bank Transfer,No
11819,57,Female,93.5,11,Cable,One Year,4,Cash,No
11820,62,Male,22.73,17,DSL,Two Year,2,Cash,No
11821,49,Male,24.48,26,Fiber,One Year,8,E-Wallet,No
11822,46,Female,77.96,23,Cable,One Year,9,Bank Transfer,Yes
11823,68,Female,126.17,56,Fiber,One Year,4,Credit Card,No
11824,20,Male,135.08,52,Cable,One Year,5,Credit Card,No
11825,57,Female,31.27,48,Fiber,Month-to-Month,2,Credit Card,No
11826,51,Female,89.99,20,DSL,Two Year,9,E-Wallet,No
11827,57,Male,138.72,2,Fiber,Month-to-Month,6,Credit Card,Yes
11828,44,Female,70.44,31,Fiber,Two Year,8,Bank Transfer,No
11829,30,Male,127.84,27,DSL,Two Year,8,E-Wallet,No
11830,62,Female,37.38,2,DSL,Month-to-Month,9,Cash,Yes
11831,50,Male,141.6,4,Fiber,One Year,9,E-Wallet,No
11832,23,Female,117.69,13,DSL,Month-to-Month,4,E-Wallet,Yes
11833,41,Male,142.37,35,DSL,Two Year,6,E-Wallet,No
11834,36,Female,107.96,66,Cable,Two Year,2,Bank Transfer,No
11835,33,Male,67.24,6,DSL,One Year,5,Cash,No
11836,57,Female,141.96,31,DSL,Month-to-Month,7,Cash,Yes
11837,45,Female,55.82,10,Fiber,Two Year,7,E-Wallet,Yes
11838,50,Female,63.18,21,Fiber,Month-to-Month,1,E-Wallet,No
11839,65,Female,111.11,23,Cable,One Year,5,E-Wallet,No
11840,58,Female,119.49,3,Fiber,One Year,6,Bank Transfer,Yes
11841,30,Female,140.82,32,DSL,Two Year,6,Bank Transfer,Yes
11842,60,Female,46.62,20,DSL,One Year,2,Credit Card,No
11843,62,Female,123.74,29,DSL,Two Year,8,Cash,Yes
11844,42,Female,116.01,52,Fiber,Two Year,1,Credit Card,No
11845,59,Male,28.29,46,DSL,One Year,10,Credit Card,Yes
11846,53,Male,70.34,34,DSL,One Year,2,E-Wallet,No
11847,44,Female,56.76,61,Cable,Month-to-Month,10,Bank Transfer,Yes
11848,55,Male,59.58,71,Cable,Month-to-Month,1,Credit Card,No
11849,24,Female,147.78,70,Cable,Two Year,10,Credit Card,Yes
11850,22,Female,103.56,11,Fiber,Month-to-Month,8,Credit Card,Yes
11851,60,Male,113.3,63,DSL,Two Year,3,E-Wallet,No
11852,62,Female,146.96,21,DSL,One Year,1,E-Wallet,No
11853,68,Female,69.04,3,DSL,One Year,2,Bank Transfer,No
11854,48,Male,124.24,10,Cable,Month-to-Month,3,Credit Card,Yes
11855,40,Male,76.49,27,DSL,Two Year,9,Credit Card,Yes
11856,59,Female,133.04,12,DSL,Two Year,5,Bank Transfer,No
11857,27,Male,43.49,7,DSL,Month-to-Month,4,Bank Transfer,Yes
11858,49,Male,143.2,17,DSL,Two Year,2,Bank Transfer,No
11859,60,Female,48.44,65,DSL,Two Year,9,Cash,No
11860,47,Male,62.41,64,Fiber,One Year,7,Bank Transfer,No
11861,56,Male,118.3,26,DSL,Two Year,7,E-Wallet,No
11862,48,Female,71.19,15,Fiber,Two Year,6,Cash,No
11863,35,Male,99.07,33,DSL,Two Year,2,Bank Transfer,No
11864,53,Male,77.79,62,Fiber,Month-to-Month,0,E-Wallet,Yes
11865,19,Female,116.51,47,DSL,Month-to-Month,4,Bank Transfer,No
11866,31,Female,49.68,35,DSL,Month-to-Month,0,Bank Transfer,No
11867,30,Female,27.6,65,DSL,Two Year,5,Cash,No
11868,46,Male,58.99,25,DSL,Two Year,10,E-Wallet,No
11869,29,Female,81.66,57,Cable,Month-to-Month,6,Credit Card,Yes
11870,56,Female,41.84,32,DSL,Month-to-Month,4,Bank Transfer,No
11871,19,Male,66.12,63,Fiber,Two Year,3,Cash,No
11872,49,Female,72.0,12,Cable,Two Year,1,E-Wallet,No
11873,30,Female,27.46,63,Cable,One Year,4,Bank Transfer,No
11874,63,Female,95.83,1,DSL,Month-to-Month,8,Credit Card,Yes
11875,44,Female,134.96,51,Fiber,Two Year,3,E-Wallet,No
11876,66,Male,39.73,70,Fiber,Month-to-Month,1,E-Wallet,No
11877,58,Female,97.72,8,Cable,Month-to-Month,5,Cash,Yes
11878,34,Female,106.42,68,Fiber,Month-to-Month,7,Bank Transfer,Yes
11879,57,Male,74.51,5,DSL,One Year,1,Bank Transfer,No
11880,48,Female,111.14,39,DSL,Two Year,8,E-Wallet,Yes
11881,51,Male,73.4,23,DSL,Two Year,6,Bank Transfer,No
11882,41,Male,85.6,68,DSL,Month-to-Month,1,E-Wallet,Yes
11883,62,Male,20.96,52,DSL,Two Year,10,Credit Card,No
11884,52,Female,109.92,4,Cable,One Year,4,Cash,Yes
11885,65,Male,105.97,47,DSL,Month-to-Month,4,Bank Transfer,Yes
11886,23,Male,24.99,21,DSL,One Year,6,Bank Transfer,No
11887,36,Male,67.87,56,Cable,One Year,4,Cash,No
11888,47,Female,147.27,66,Cable,Two Year,10,Credit Card,Yes
11889,24,Female,74.7,59,Cable,Two Year,5,Credit Card,No
11890,27,Female,85.25,7,Fiber,One Year,8,Credit Card,No
11891,58,Female,138.29,49,Fiber,Two Year,2,Credit Card,No
11892,49,Female,113.24,16,DSL,One Year,2,Credit Card,No
11893,51,Female,95.67,17,DSL,One Year,7,E-Wallet,Yes
11894,45,Female,123.71,34,DSL,Month-to-Month,9,Bank Transfer,Yes
11895,32,Male,132.37,33,Fiber,One Year,5,Bank Transfer,No
11896,47,Male,79.4,26,DSL,One Year,9,Bank Transfer,No
11897,54,Male,81.76,66,DSL,Two Year,2,E-Wallet,No
11898,46,Male,70.19,63,Fiber,Month-to-Month,1,Cash,Yes
11899,39,Female,145.67,41,Cable,Two Year,1,Credit Card,No
11900,21,Male,110.63,58,Fiber,Month-to-Month,1,Cash,Yes
11901,37,Male,30.82,10,DSL,Two Year,4,Credit Card,No
11902,49,Male,132.18,15,Fiber,One Year,4,Credit Card,No
11903,53,Male,82.47,42,Cable,Month-to-Month,0,Cash,No
11904,67,Female,28.94,57,Cable,Month-to-Month,1,Bank Transfer,Yes
11905,21,Female,91.46,17,Cable,Month-to-Month,1,E-Wallet,No
11906,44,Female,74.23,60,Cable,Month-to-Month,3,Cash,No
11907,34,Male,134.11,9,Cable,Two Year,6,Bank Transfer,No
11908,29,Female,46.52,36,Cable,Two Year,2,Credit Card,No
11909,39,Male,127.44,36,DSL,Month-to-Month,4,Bank Transfer,Yes
11910,34,Female,92.5,48,DSL,Month-to-Month,10,Credit Card,Yes
11911,27,Female,27.1,51,Fiber,Month-to-Month,8,Credit Card,Yes
11912,18,Female,146.34,70,DSL,Two Year,4,Bank Transfer,No
11913,39,Female,86.64,68,Cable,Month-to-Month,8,Credit Card,Yes
11914,43,Female,57.81,22,DSL,Month-to-Month,0,E-Wallet,No
11915,35,Male,81.02,6,Fiber,Month-to-Month,8,Bank Transfer,Yes
11916,67,Female,131.52,26,Cable,Two Year,4,Cash,Yes
11917,31,Male,59.64,3,DSL,One Year,7,Credit Card,No
11918,64,Male,45.05,52,DSL,One Year,4,Credit Card,No
11919,46,Male,36.78,60,Fiber,Two Year,5,E-Wallet,No
11920,29,Male,58.72,63,Cable,One Year,7,E-Wallet,No
11921,53,Male,121.41,65,Fiber,Month-to-Month,1,Cash,Yes
11922,52,Female,81.31,52,Cable,Month-to-Month,2,Credit Card,Yes
11923,69,Female,49.57,14,Cable,Two Year,10,Cash,No
11924,29,Female,41.6,68,DSL,Two Year,8,Cash,Yes
11925,24,Female,63.25,28,Fiber,One Year,4,Credit Card,No
11926,46,Male,142.19,71,Fiber,One Year,4,Cash,No
11927,28,Female,64.59,10,Fiber,Month-to-Month,8,Cash,Yes
11928,50,Female,148.46,57,Cable,Two Year,9,E-Wallet,No
11929,23,Male,83.08,66,Fiber,One Year,2,E-Wallet,No
11930,64,Male,43.29,50,Cable,One Year,3,Cash,No
11931,32,Female,135.85,14,Fiber,Month-to-Month,6,Credit Card,Yes
11932,49,Female,79.85,16,Fiber,Month-to-Month,1,E-Wallet,Yes
11933,68,Male,112.26,54,DSL,Month-to-Month,7,Cash,Yes
11934,28,Female,147.88,43,Fiber,Month-to-Month,4,Bank Transfer,Yes
11935,40,Female,26.52,42,DSL,One Year,0,Bank Transfer,No
11936,43,Female,32.57,22,DSL,Two Year,2,Cash,No
11937,51,Female,113.66,68,Cable,Two Year,8,Bank Transfer,Yes
11938,63,Male,56.64,19,Fiber,Month-to-Month,4,E-Wallet,Yes
11939,51,Male,43.96,66,Fiber,Month-to-Month,7,Credit Card,Yes
11940,46,Male,25.12,39,Fiber,One Year,0,Cash,No
11941,21,Female,22.84,19,DSL,Month-to-Month,6,E-Wallet,Yes
11942,34,Female,120.68,16,Fiber,Two Year,6,Credit Card,Yes
11943,52,Female,37.48,54,Cable,Month-to-Month,7,Bank Transfer,Yes
11944,30,Female,80.8,25,Cable,Two Year,2,Bank Transfer,No
11945,58,Female,98.77,18,Fiber,Month-to-Month,0,Bank Transfer,Yes
11946,56,Male,75.69,23,DSL,Month-to-Month,10,Bank Transfer,Yes
11947,32,Female,23.52,11,Cable,Two Year,8,E-Wallet,No
11948,46,Female,121.86,39,Cable,One Year,0,E-Wallet,No
11949,46,Male,21.37,68,DSL,One Year,10,Credit Card,No
11950,28,Female,119.05,25,Cable,Month-to-Month,5,Cash,Yes
11951,69,Male,136.13,63,DSL,Month-to-Month,8,Credit Card,Yes
11952,49,Male,76.27,30,Cable,Two Year,1,Cash,No
11953,19,Male,89.62,45,DSL,Two Year,3,Bank Transfer,Yes
11954,64,Male,82.01,61,Cable,Month-to-Month,1,Bank Transfer,No
11955,31,Male,70.6,51,Fiber,Two Year,3,Bank Transfer,No
11956,37,Female,135.37,9,Cable,One Year,1,Bank Transfer,No
11957,39,Male,136.21,2,Cable,One Year,0,E-Wallet,Yes
11958,28,Male,63.66,5,Fiber,Two Year,10,Credit Card,Yes
11959,44,Female,99.96,62,Fiber,Two Year,2,Cash,No
11960,20,Female,140.5,69,Fiber,Two Year,7,Cash,Yes
11961,34,Male,145.07,52,Fiber,One Year,4,E-Wallet,No
11962,61,Female,86.16,5,DSL,Month-to-Month,3,Bank Transfer,Yes
11963,45,Female,78.87,59,DSL,Two Year,4,Credit Card,No
11964,46,Male,56.23,68,Cable,Two Year,5,Bank Transfer,No
11965,38,Male,144.65,9,Cable,Two Year,5,E-Wallet,Yes
11966,64,Female,38.57,22,Cable,Month-to-Month,4,Cash,Yes
11967,33,Male,95.38,27,DSL,Two Year,10,E-Wallet,No
11968,54,Male,56.73,10,Cable,Two Year,5,Cash,No
11969,37,Female,56.27,61,Cable,One Year,8,Credit Card,No
11970,23,Male,72.65,51,DSL,Two Year,4,Cash,No
11971,36,Male,149.84,10,Cable,One Year,5,Credit Card,Yes
11972,22,Male,27.15,6,DSL,Month-to-Month,3,Bank Transfer,Yes
11973,20,Male,95.21,62,DSL,Two Year,2,Bank Transfer,No
11974,18,Male,30.73,5,Fiber,Two Year,5,E-Wallet,No
11975,55,Female,40.09,70,Fiber,One Year,10,Credit Card,No
11976,32,Female,77.14,63,DSL,Month-to-Month,10,Bank Transfer,Yes
11977,51,Male,86.36,56,DSL,Month-to-Month,4,Credit Card,No
11978,52,Female,53.64,59,Fiber,One Year,3,Bank Transfer,No
11979,66,Male,61.14,63,Cable,Month-to-Month,4,Bank Transfer,Yes
11980,42,Male,31.31,59,Cable,Month-to-Month,6,Cash,Yes
